anio,eleccion,provinciaId,provincia,departamentoId,departamento,partidoId,partido,votos
2009,DN,2,Buenos Aires,35,Escobar,222,VIDA - VOL. P / INT. DES. AUT. ENT.,0
2009,DN,2,Buenos Aires,45,Las Heras,222,VIDA - VOL. P / INT. DES. AUT. ENT.,4
2009,DN,2,Buenos Aires,52,General San Martin,222,VIDA - VOL. P / INT. DES. AUT. ENT.,20
2009,DN,2,Buenos Aires,134,Hurlingham,222,VIDA - VOL. P / INT. DES. AUT. ENT.,6
2009,DN,2,Buenos Aires,133,Ituzaingo,222,VIDA - VOL. P / INT. DES. AUT. ENT.,4
2009,DN,2,Buenos Aires,129,Jose C Paz,222,VIDA - VOL. P / INT. DES. AUT. ENT.,20
2009,DN,2,Buenos Aires,71,Lujan,222,VIDA - VOL. P / INT. DES. AUT. ENT.,1
2009,DN,2,Buenos Aires,130,Malvinas Argentinas,222,VIDA - VOL. P / INT. DES. AUT. ENT.,13
2009,DN,2,Buenos Aires,75,Marcos Paz,222,VIDA - VOL. P / INT. DES. AUT. ENT.,1
2009,DN,2,Buenos Aires,118,Tres de Febrero,222,VIDA - VOL. P / INT. DES. AUT. ENT.,9
2009,DN,2,Buenos Aires,76,Mercedes,222,VIDA - VOL. P / INT. DES. AUT. ENT.,2
2009,DN,2,Buenos Aires,77,Merlo,222,VIDA - VOL. P / INT. DES. AUT. ENT.,26
2009,DN,2,Buenos Aires,79,Moreno,222,VIDA - VOL. P / INT. DES. AUT. ENT.,18
2009,DN,2,Buenos Aires,80,Moron,222,VIDA - VOL. P / INT. DES. AUT. ENT.,11
2009,DN,2,Buenos Aires,81,Navarro,222,VIDA - VOL. P / INT. DES. AUT. ENT.,0
2009,DN,2,Buenos Aires,89,Pilar,222,VIDA - VOL. P / INT. DES. AUT. ENT.,19
2009,DN,2,Buenos Aires,105,San Fernando,222,VIDA - VOL. P / INT. DES. AUT. ENT.,6
2009,DN,2,Buenos Aires,106,San Isidro,222,VIDA - VOL. P / INT. DES. AUT. ENT.,3
2009,DN,2,Buenos Aires,53,San Miguel,222,VIDA - VOL. P / INT. DES. AUT. ENT.,10
2009,DN,2,Buenos Aires,110,Suipacha,222,VIDA - VOL. P / INT. DES. AUT. ENT.,0
2009,DN,2,Buenos Aires,113,Tigre,222,VIDA - VOL. P / INT. DES. AUT. ENT.,18
2009,DN,2,Buenos Aires,122,Vicente Lopez,222,VIDA - VOL. P / INT. DES. AUT. ENT.,8
2009,DN,2,Buenos Aires,51,General Rodriguez,236,NUC - NUEVA UNION CIUDADANA,143
2009,DN,2,Buenos Aires,16,Campana,236,NUC - NUEVA UNION CIUDADANA,272
2009,DN,2,Buenos Aires,35,Escobar,236,NUC - NUEVA UNION CIUDADANA,24
2009,DN,2,Buenos Aires,45,Las Heras,236,NUC - NUEVA UNION CIUDADANA,130
2009,DN,2,Buenos Aires,52,General San Martin,236,NUC - NUEVA UNION CIUDADANA,927
2009,DN,2,Buenos Aires,134,Hurlingham,236,NUC - NUEVA UNION CIUDADANA,414
2009,DN,2,Buenos Aires,133,Ituzaingo,236,NUC - NUEVA UNION CIUDADANA,341
2009,DN,2,Buenos Aires,129,Jose C Paz,236,NUC - NUEVA UNION CIUDADANA,460
2009,DN,2,Buenos Aires,71,Lujan,236,NUC - NUEVA UNION CIUDADANA,128
2009,DN,2,Buenos Aires,130,Malvinas Argentinas,236,NUC - NUEVA UNION CIUDADANA,569
2009,DN,2,Buenos Aires,75,Marcos Paz,236,NUC - NUEVA UNION CIUDADANA,112
2009,DN,2,Buenos Aires,118,Tres de Febrero,236,NUC - NUEVA UNION CIUDADANA,632
2009,DN,2,Buenos Aires,76,Mercedes,236,NUC - NUEVA UNION CIUDADANA,126
2009,DN,2,Buenos Aires,77,Merlo,236,NUC - NUEVA UNION CIUDADANA,1155
2009,DN,2,Buenos Aires,79,Moreno,236,NUC - NUEVA UNION CIUDADANA,884
2009,DN,2,Buenos Aires,80,Moron,236,NUC - NUEVA UNION CIUDADANA,392
2009,DN,2,Buenos Aires,81,Navarro,236,NUC - NUEVA UNION CIUDADANA,20
2009,DN,2,Buenos Aires,89,Pilar,236,NUC - NUEVA UNION CIUDADANA,515
2009,DN,2,Buenos Aires,105,San Fernando,236,NUC - NUEVA UNION CIUDADANA,272
2009,DN,2,Buenos Aires,106,San Isidro,236,NUC - NUEVA UNION CIUDADANA,711
2009,DN,2,Buenos Aires,53,San Miguel,236,NUC - NUEVA UNION CIUDADANA,460
2009,DN,2,Buenos Aires,110,Suipacha,236,NUC - NUEVA UNION CIUDADANA,12
2009,DN,2,Buenos Aires,113,Tigre,236,NUC - NUEVA UNION CIUDADANA,700
2009,DN,2,Buenos Aires,122,Vicente Lopez,236,NUC - NUEVA UNION CIUDADANA,717
2009,DN,2,Buenos Aires,51,General Rodriguez,238,PASIB - P. AC.SOL. INDEPENDIENTE,43
2009,DN,2,Buenos Aires,16,Campana,238,PASIB - P. AC.SOL. INDEPENDIENTE,162
2009,DN,2,Buenos Aires,35,Escobar,238,PASIB - P. AC.SOL. INDEPENDIENTE,14
2009,DN,2,Buenos Aires,45,Las Heras,238,PASIB - P. AC.SOL. INDEPENDIENTE,58
2009,DN,2,Buenos Aires,52,General San Martin,238,PASIB - P. AC.SOL. INDEPENDIENTE,328
2009,DN,2,Buenos Aires,134,Hurlingham,238,PASIB - P. AC.SOL. INDEPENDIENTE,1
2009,DN,2,Buenos Aires,133,Ituzaingo,238,PASIB - P. AC.SOL. INDEPENDIENTE,6
2009,DN,2,Buenos Aires,129,Jose C Paz,238,PASIB - P. AC.SOL. INDEPENDIENTE,22
2009,DN,2,Buenos Aires,71,Lujan,238,PASIB - P. AC.SOL. INDEPENDIENTE,67
2009,DN,2,Buenos Aires,130,Malvinas Argentinas,238,PASIB - P. AC.SOL. INDEPENDIENTE,216
2009,DN,2,Buenos Aires,75,Marcos Paz,238,PASIB - P. AC.SOL. INDEPENDIENTE,59
2009,DN,2,Buenos Aires,118,Tres de Febrero,238,PASIB - P. AC.SOL. INDEPENDIENTE,199
2009,DN,2,Buenos Aires,76,Mercedes,238,PASIB - P. AC.SOL. INDEPENDIENTE,63
2009,DN,2,Buenos Aires,77,Merlo,238,PASIB - P. AC.SOL. INDEPENDIENTE,26
2009,DN,2,Buenos Aires,79,Moreno,238,PASIB - P. AC.SOL. INDEPENDIENTE,418
2009,DN,2,Buenos Aires,80,Moron,238,PASIB - P. AC.SOL. INDEPENDIENTE,4
2009,DN,2,Buenos Aires,81,Navarro,238,PASIB - P. AC.SOL. INDEPENDIENTE,17
2009,DN,2,Buenos Aires,89,Pilar,238,PASIB - P. AC.SOL. INDEPENDIENTE,2
2009,DN,2,Buenos Aires,105,San Fernando,238,PASIB - P. AC.SOL. INDEPENDIENTE,101
2009,DN,2,Buenos Aires,106,San Isidro,238,PASIB - P. AC.SOL. INDEPENDIENTE,167
2009,DN,2,Buenos Aires,53,San Miguel,238,PASIB - P. AC.SOL. INDEPENDIENTE,4
2009,DN,2,Buenos Aires,110,Suipacha,238,PASIB - P. AC.SOL. INDEPENDIENTE,5
2009,DN,2,Buenos Aires,113,Tigre,238,PASIB - P. AC.SOL. INDEPENDIENTE,266
2009,DN,2,Buenos Aires,122,Vicente Lopez,238,PASIB - P. AC.SOL. INDEPENDIENTE,12
2009,DN,2,Buenos Aires,51,General Rodriguez,240,VECINALISTA DE INT. CIUDADANA,89
2009,DN,2,Buenos Aires,16,Campana,240,VECINALISTA DE INT. CIUDADANA,287
2009,DN,2,Buenos Aires,35,Escobar,240,VECINALISTA DE INT. CIUDADANA,17
2009,DN,2,Buenos Aires,45,Las Heras,240,VECINALISTA DE INT. CIUDADANA,129
2009,DN,2,Buenos Aires,52,General San Martin,240,VECINALISTA DE INT. CIUDADANA,861
2009,DN,2,Buenos Aires,134,Hurlingham,240,VECINALISTA DE INT. CIUDADANA,301
2009,DN,2,Buenos Aires,133,Ituzaingo,240,VECINALISTA DE INT. CIUDADANA,341
2009,DN,2,Buenos Aires,129,Jose C Paz,240,VECINALISTA DE INT. CIUDADANA,581
2009,DN,2,Buenos Aires,71,Lujan,240,VECINALISTA DE INT. CIUDADANA,118
2009,DN,2,Buenos Aires,130,Malvinas Argentinas,240,VECINALISTA DE INT. CIUDADANA,627
2009,DN,2,Buenos Aires,75,Marcos Paz,240,VECINALISTA DE INT. CIUDADANA,66
2009,DN,2,Buenos Aires,118,Tres de Febrero,240,VECINALISTA DE INT. CIUDADANA,816
2009,DN,2,Buenos Aires,76,Mercedes,240,VECINALISTA DE INT. CIUDADANA,92
2009,DN,2,Buenos Aires,77,Merlo,240,VECINALISTA DE INT. CIUDADANA,662
2009,DN,2,Buenos Aires,79,Moreno,240,VECINALISTA DE INT. CIUDADANA,588
2009,DN,2,Buenos Aires,80,Moron,240,VECINALISTA DE INT. CIUDADANA,435
2009,DN,2,Buenos Aires,81,Navarro,240,VECINALISTA DE INT. CIUDADANA,16
2009,DN,2,Buenos Aires,89,Pilar,240,VECINALISTA DE INT. CIUDADANA,2
2009,DN,2,Buenos Aires,105,San Fernando,240,VECINALISTA DE INT. CIUDADANA,499
2009,DN,2,Buenos Aires,106,San Isidro,240,VECINALISTA DE INT. CIUDADANA,334
2009,DN,2,Buenos Aires,53,San Miguel,240,VECINALISTA DE INT. CIUDADANA,380
2009,DN,2,Buenos Aires,110,Suipacha,240,VECINALISTA DE INT. CIUDADANA,7
2009,DN,2,Buenos Aires,113,Tigre,240,VECINALISTA DE INT. CIUDADANA,631
2009,DN,2,Buenos Aires,122,Vicente Lopez,240,VECINALISTA DE INT. CIUDADANA,29
2009,DN,2,Buenos Aires,51,General Rodriguez,246,CONCERTACION PLURAL,3
2009,DN,2,Buenos Aires,16,Campana,246,CONCERTACION PLURAL,8
2009,DN,2,Buenos Aires,35,Escobar,246,CONCERTACION PLURAL,1
2009,DN,2,Buenos Aires,45,Las Heras,246,CONCERTACION PLURAL,4
2009,DN,2,Buenos Aires,52,General San Martin,246,CONCERTACION PLURAL,12
2009,DN,2,Buenos Aires,134,Hurlingham,246,CONCERTACION PLURAL,5
2009,DN,2,Buenos Aires,133,Ituzaingo,246,CONCERTACION PLURAL,5
2009,DN,2,Buenos Aires,129,Jose C Paz,246,CONCERTACION PLURAL,18
2009,DN,2,Buenos Aires,71,Lujan,246,CONCERTACION PLURAL,5
2009,DN,2,Buenos Aires,130,Malvinas Argentinas,246,CONCERTACION PLURAL,27
2009,DN,2,Buenos Aires,75,Marcos Paz,246,CONCERTACION PLURAL,3
2009,DN,2,Buenos Aires,118,Tres de Febrero,246,CONCERTACION PLURAL,4
2009,DN,2,Buenos Aires,76,Mercedes,246,CONCERTACION PLURAL,0
2009,DN,2,Buenos Aires,77,Merlo,246,CONCERTACION PLURAL,34
2009,DN,2,Buenos Aires,79,Moreno,246,CONCERTACION PLURAL,23
2009,DN,2,Buenos Aires,80,Moron,246,CONCERTACION PLURAL,19
2009,DN,2,Buenos Aires,81,Navarro,246,CONCERTACION PLURAL,0
2009,DN,2,Buenos Aires,89,Pilar,246,CONCERTACION PLURAL,9
2009,DN,2,Buenos Aires,105,San Fernando,246,CONCERTACION PLURAL,3
2009,DN,2,Buenos Aires,106,San Isidro,246,CONCERTACION PLURAL,16
2009,DN,2,Buenos Aires,53,San Miguel,246,CONCERTACION PLURAL,8
2009,DN,2,Buenos Aires,110,Suipacha,246,CONCERTACION PLURAL,0
2009,DN,2,Buenos Aires,113,Tigre,246,CONCERTACION PLURAL,8
2009,DN,2,Buenos Aires,122,Vicente Lopez,246,CONCERTACION PLURAL,9
2009,DN,2,Buenos Aires,51,General Rodriguez,247,MO.FE.JU. - MOV. FED. DE LOS JUB.,205
2009,DN,2,Buenos Aires,16,Campana,247,MO.FE.JU. - MOV. FED. DE LOS JUB.,640
2009,DN,2,Buenos Aires,35,Escobar,247,MO.FE.JU. - MOV. FED. DE LOS JUB.,41
2009,DN,2,Buenos Aires,45,Las Heras,247,MO.FE.JU. - MOV. FED. DE LOS JUB.,262
2009,DN,2,Buenos Aires,52,General San Martin,247,MO.FE.JU. - MOV. FED. DE LOS JUB.,1473
2009,DN,2,Buenos Aires,134,Hurlingham,247,MO.FE.JU. - MOV. FED. DE LOS JUB.,611
2009,DN,2,Buenos Aires,133,Ituzaingo,247,MO.FE.JU. - MOV. FED. DE LOS JUB.,591
2009,DN,2,Buenos Aires,129,Jose C Paz,247,MO.FE.JU. - MOV. FED. DE LOS JUB.,896
2009,DN,2,Buenos Aires,71,Lujan,247,MO.FE.JU. - MOV. FED. DE LOS JUB.,206
2009,DN,2,Buenos Aires,130,Malvinas Argentinas,247,MO.FE.JU. - MOV. FED. DE LOS JUB.,1190
2009,DN,2,Buenos Aires,75,Marcos Paz,247,MO.FE.JU. - MOV. FED. DE LOS JUB.,177
2009,DN,2,Buenos Aires,118,Tres de Febrero,247,MO.FE.JU. - MOV. FED. DE LOS JUB.,1181
2009,DN,2,Buenos Aires,76,Mercedes,247,MO.FE.JU. - MOV. FED. DE LOS JUB.,273
2009,DN,2,Buenos Aires,77,Merlo,247,MO.FE.JU. - MOV. FED. DE LOS JUB.,1868
2009,DN,2,Buenos Aires,79,Moreno,247,MO.FE.JU. - MOV. FED. DE LOS JUB.,1623
2009,DN,2,Buenos Aires,80,Moron,247,MO.FE.JU. - MOV. FED. DE LOS JUB.,757
2009,DN,2,Buenos Aires,81,Navarro,247,MO.FE.JU. - MOV. FED. DE LOS JUB.,27
2009,DN,2,Buenos Aires,89,Pilar,247,MO.FE.JU. - MOV. FED. DE LOS JUB.,946
2009,DN,2,Buenos Aires,105,San Fernando,247,MO.FE.JU. - MOV. FED. DE LOS JUB.,610
2009,DN,2,Buenos Aires,106,San Isidro,247,MO.FE.JU. - MOV. FED. DE LOS JUB.,815
2009,DN,2,Buenos Aires,53,San Miguel,247,MO.FE.JU. - MOV. FED. DE LOS JUB.,723
2009,DN,2,Buenos Aires,110,Suipacha,247,MO.FE.JU. - MOV. FED. DE LOS JUB.,18
2009,DN,2,Buenos Aires,113,Tigre,247,MO.FE.JU. - MOV. FED. DE LOS JUB.,921
2009,DN,2,Buenos Aires,122,Vicente Lopez,247,MO.FE.JU. - MOV. FED. DE LOS JUB.,1017
2009,DN,2,Buenos Aires,51,General Rodriguez,249,RENOVADOR DE LA PCIA. DE BS. AS.,1262
2009,DN,2,Buenos Aires,16,Campana,249,RENOVADOR DE LA PCIA. DE BS. AS.,282
2009,DN,2,Buenos Aires,35,Escobar,249,RENOVADOR DE LA PCIA. DE BS. AS.,18
2009,DN,2,Buenos Aires,45,Las Heras,249,RENOVADOR DE LA PCIA. DE BS. AS.,59
2009,DN,2,Buenos Aires,52,General San Martin,249,RENOVADOR DE LA PCIA. DE BS. AS.,520
2009,DN,2,Buenos Aires,134,Hurlingham,249,RENOVADOR DE LA PCIA. DE BS. AS.,119
2009,DN,2,Buenos Aires,133,Ituzaingo,249,RENOVADOR DE LA PCIA. DE BS. AS.,149
2009,DN,2,Buenos Aires,129,Jose C Paz,249,RENOVADOR DE LA PCIA. DE BS. AS.,372
2009,DN,2,Buenos Aires,71,Lujan,249,RENOVADOR DE LA PCIA. DE BS. AS.,85
2009,DN,2,Buenos Aires,130,Malvinas Argentinas,249,RENOVADOR DE LA PCIA. DE BS. AS.,459
2009,DN,2,Buenos Aires,75,Marcos Paz,249,RENOVADOR DE LA PCIA. DE BS. AS.,256
2009,DN,2,Buenos Aires,118,Tres de Febrero,249,RENOVADOR DE LA PCIA. DE BS. AS.,225
2009,DN,2,Buenos Aires,76,Mercedes,249,RENOVADOR DE LA PCIA. DE BS. AS.,93
2009,DN,2,Buenos Aires,77,Merlo,249,RENOVADOR DE LA PCIA. DE BS. AS.,590
2009,DN,2,Buenos Aires,79,Moreno,249,RENOVADOR DE LA PCIA. DE BS. AS.,35
2009,DN,2,Buenos Aires,80,Moron,249,RENOVADOR DE LA PCIA. DE BS. AS.,165
2009,DN,2,Buenos Aires,81,Navarro,249,RENOVADOR DE LA PCIA. DE BS. AS.,11
2009,DN,2,Buenos Aires,89,Pilar,249,RENOVADOR DE LA PCIA. DE BS. AS.,699
2009,DN,2,Buenos Aires,105,San Fernando,249,RENOVADOR DE LA PCIA. DE BS. AS.,121
2009,DN,2,Buenos Aires,106,San Isidro,249,RENOVADOR DE LA PCIA. DE BS. AS.,265
2009,DN,2,Buenos Aires,53,San Miguel,249,RENOVADOR DE LA PCIA. DE BS. AS.,326
2009,DN,2,Buenos Aires,110,Suipacha,249,RENOVADOR DE LA PCIA. DE BS. AS.,0
2009,DN,2,Buenos Aires,113,Tigre,249,RENOVADOR DE LA PCIA. DE BS. AS.,238
2009,DN,2,Buenos Aires,122,Vicente Lopez,249,RENOVADOR DE LA PCIA. DE BS. AS.,401
2009,DN,2,Buenos Aires,51,General Rodriguez,502,PTS - MAS - IZQUIERDA SOCIALISTA,460
2009,DN,2,Buenos Aires,16,Campana,502,PTS - MAS - IZQUIERDA SOCIALISTA,1118
2009,DN,2,Buenos Aires,35,Escobar,502,PTS - MAS - IZQUIERDA SOCIALISTA,46
2009,DN,2,Buenos Aires,45,Las Heras,502,PTS - MAS - IZQUIERDA SOCIALISTA,534
2009,DN,2,Buenos Aires,52,General San Martin,502,PTS - MAS - IZQUIERDA SOCIALISTA,3821
2009,DN,2,Buenos Aires,134,Hurlingham,502,PTS - MAS - IZQUIERDA SOCIALISTA,1212
2009,DN,2,Buenos Aires,133,Ituzaingo,502,PTS - MAS - IZQUIERDA SOCIALISTA,1116
2009,DN,2,Buenos Aires,129,Jose C Paz,502,PTS - MAS - IZQUIERDA SOCIALISTA,1992
2009,DN,2,Buenos Aires,71,Lujan,502,PTS - MAS - IZQUIERDA SOCIALISTA,568
2009,DN,2,Buenos Aires,130,Malvinas Argentinas,502,PTS - MAS - IZQUIERDA SOCIALISTA,2952
2009,DN,2,Buenos Aires,75,Marcos Paz,502,PTS - MAS - IZQUIERDA SOCIALISTA,175
2009,DN,2,Buenos Aires,118,Tres de Febrero,502,PTS - MAS - IZQUIERDA SOCIALISTA,3223
2009,DN,2,Buenos Aires,76,Mercedes,502,PTS - MAS - IZQUIERDA SOCIALISTA,247
2009,DN,2,Buenos Aires,77,Merlo,502,PTS - MAS - IZQUIERDA SOCIALISTA,3472
2009,DN,2,Buenos Aires,79,Moreno,502,PTS - MAS - IZQUIERDA SOCIALISTA,2834
2009,DN,2,Buenos Aires,80,Moron,502,PTS - MAS - IZQUIERDA SOCIALISTA,1566
2009,DN,2,Buenos Aires,81,Navarro,502,PTS - MAS - IZQUIERDA SOCIALISTA,60
2009,DN,2,Buenos Aires,89,Pilar,502,PTS - MAS - IZQUIERDA SOCIALISTA,1415
2009,DN,2,Buenos Aires,105,San Fernando,502,PTS - MAS - IZQUIERDA SOCIALISTA,1383
2009,DN,2,Buenos Aires,106,San Isidro,502,PTS - MAS - IZQUIERDA SOCIALISTA,2309
2009,DN,2,Buenos Aires,53,San Miguel,502,PTS - MAS - IZQUIERDA SOCIALISTA,1789
2009,DN,2,Buenos Aires,110,Suipacha,502,PTS - MAS - IZQUIERDA SOCIALISTA,24
2009,DN,2,Buenos Aires,113,Tigre,502,PTS - MAS - IZQUIERDA SOCIALISTA,2411
2009,DN,2,Buenos Aires,122,Vicente Lopez,502,PTS - MAS - IZQUIERDA SOCIALISTA,2607
2009,DN,2,Buenos Aires,51,General Rodriguez,503,UNION PRO,15348
